id,timestamp,Hum,Temp,N,P,K,pH,EC,OC_est,Label_KMeans
1812,2026-05-15 13:57:19,93.8,28.8,265,659,657,5.8,1457,0.680886,Sangat Subur
1813,2026-05-15 13:57:24,93.6,28.8,265,659,657,5.8,1457,0.680886,Sangat Subur
1814,2026-05-15 13:57:29,93.6,28.8,265,659,657,5.8,1457,0.680886,Sangat Subur
1815,2026-05-15 13:57:34,93.6,28.8,265,659,657,5.7,1457,0.6842,Sangat Subur
1816,2026-05-15 13:57:38,93.6,28.8,265,659,657,5.7,1457,0.6842,Sangat Subur
1817,2026-05-15 13:57:43,93.4,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1818,2026-05-15 13:57:48,93.6,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1819,2026-05-15 13:57:53,93.6,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1820,2026-05-15 13:57:58,93.8,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1821,2026-05-15 13:58:03,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1822,2026-05-15 13:58:08,93.6,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1823,2026-05-15 13:58:12,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1824,2026-05-15 13:58:17,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1825,2026-05-15 13:58:22,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1826,2026-05-15 13:58:27,93.6,28.8,265,658,656,5.7,1455,0.6842,Sangat Subur
1827,2026-05-15 13:58:32,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1828,2026-05-15 13:58:39,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1829,2026-05-15 13:58:46,93.6,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1830,2026-05-15 13:58:51,93.6,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1831,2026-05-15 13:58:56,93.4,28.8,264,657,654,5.7,1452,0.683859,Sangat Subur
1832,2026-05-15 13:59:01,93.6,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1833,2026-05-15 13:59:06,93.6,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1834,2026-05-15 13:59:11,93.6,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1835,2026-05-15 13:59:16,93.6,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1836,2026-05-15 13:59:21,93.4,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1837,2026-05-15 13:59:26,93.4,28.8,263,656,653,5.7,1449,0.683519,Sangat Subur
1838,2026-05-15 13:59:30,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1839,2026-05-15 13:59:35,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1840,2026-05-15 13:59:40,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1841,2026-05-15 13:59:45,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1842,2026-05-15 13:59:50,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1843,2026-05-15 13:59:55,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1844,2026-05-15 14:00:00,93.6,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1845,2026-05-15 14:00:04,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1846,2026-05-15 14:00:09,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1847,2026-05-15 14:00:14,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1848,2026-05-15 14:00:19,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1849,2026-05-15 14:00:24,93.6,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1850,2026-05-15 14:00:28,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1851,2026-05-15 14:00:33,93.6,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1852,2026-05-15 14:00:38,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1853,2026-05-15 14:00:44,93.4,28.8,263,656,653,5.6,1449,0.686832,Sangat Subur
1854,2026-05-15 14:00:49,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1855,2026-05-15 14:00:53,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1856,2026-05-15 14:00:58,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1857,2026-05-15 14:01:03,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1858,2026-05-15 14:01:08,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1859,2026-05-15 14:01:12,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1860,2026-05-15 14:01:17,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1861,2026-05-15 14:01:22,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1862,2026-05-15 14:01:27,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1863,2026-05-15 14:01:32,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1864,2026-05-15 14:01:37,93.4,28.8,263,654,651,5.6,1446,0.686832,Sangat Subur
1865,2026-05-15 14:01:42,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1866,2026-05-15 14:01:47,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1867,2026-05-15 14:01:52,93.6,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1868,2026-05-15 14:01:57,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1869,2026-05-15 14:02:01,93.6,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1870,2026-05-15 14:02:06,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1871,2026-05-15 14:02:11,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1872,2026-05-15 14:02:16,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1873,2026-05-15 14:02:21,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1874,2026-05-15 14:02:26,93.4,28.8,262,653,650,5.6,1443,0.686492,Sangat Subur
1875,2026-05-15 14:02:31,93.4,28.8,261,650,647,5.6,1438,0.686151,Sangat Subur
1876,2026-05-15 14:02:36,93.3,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1877,2026-05-15 14:02:40,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1878,2026-05-15 14:02:45,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1879,2026-05-15 14:02:50,93.3,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1880,2026-05-15 14:02:55,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1881,2026-05-15 14:03:00,93.4,28.8,262,652,649,5.6,1441,0.686492,Sangat Subur
1882,2026-05-15 14:03:05,93.4,28.8,261,650,647,5.6,1438,0.686151,Sangat Subur
1883,2026-05-15 14:03:10,93.3,28.8,261,650,647,5.6,1438,0.686151,Sangat Subur
1884,2026-05-15 14:03:15,93.4,28.8,261,650,647,5.6,1438,0.686151,Sangat Subur
1885,2026-05-15 14:03:19,93.4,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1886,2026-05-15 14:03:25,93.4,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1887,2026-05-15 14:03:30,93.4,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1888,2026-05-15 14:03:35,93.4,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1889,2026-05-15 14:03:39,93.3,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1890,2026-05-15 14:03:44,93.4,28.8,261,649,646,5.6,1435,0.686151,Sangat Subur
1891,2026-05-15 14:03:49,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1892,2026-05-15 14:03:54,93.4,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1893,2026-05-15 14:03:59,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1894,2026-05-15 14:04:03,93.4,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1895,2026-05-15 14:04:08,93.4,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1896,2026-05-15 14:04:13,93.4,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1897,2026-05-15 14:04:20,93.3,28.8,261,650,647,5.5,1438,0.689465,Sangat Subur
1898,2026-05-15 14:04:25,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1899,2026-05-15 14:04:30,93.3,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1900,2026-05-15 14:04:35,93.4,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1901,2026-05-15 14:04:39,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1902,2026-05-15 14:04:45,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1903,2026-05-15 14:04:50,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1904,2026-05-15 14:04:55,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1905,2026-05-15 14:04:59,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1906,2026-05-15 14:05:04,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1907,2026-05-15 14:05:09,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1908,2026-05-15 14:05:14,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1909,2026-05-15 14:05:18,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1910,2026-05-15 14:05:24,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1911,2026-05-15 14:05:28,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1912,2026-05-15 14:05:33,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1913,2026-05-15 14:05:38,93.4,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1914,2026-05-15 14:05:43,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1915,2026-05-15 14:05:48,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1916,2026-05-15 14:05:53,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1917,2026-05-15 14:05:58,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1918,2026-05-15 14:06:02,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1919,2026-05-15 14:06:07,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1920,2026-05-15 14:06:13,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1921,2026-05-15 14:06:17,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1922,2026-05-15 14:06:22,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1923,2026-05-15 14:06:27,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1924,2026-05-15 14:06:32,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1925,2026-05-15 14:06:38,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1926,2026-05-15 14:06:42,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1927,2026-05-15 14:06:47,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1928,2026-05-15 14:06:52,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1929,2026-05-15 14:06:57,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1930,2026-05-15 14:07:02,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1931,2026-05-15 14:07:07,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1932,2026-05-15 14:07:12,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1933,2026-05-15 14:07:17,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1934,2026-05-15 14:07:22,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1935,2026-05-15 14:07:27,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1936,2026-05-15 14:07:32,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1937,2026-05-15 14:07:37,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1938,2026-05-15 14:07:41,93.4,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1939,2026-05-15 14:07:46,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1940,2026-05-15 14:07:51,93.4,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1941,2026-05-15 14:07:56,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1942,2026-05-15 14:08:01,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1943,2026-05-15 14:08:06,93.4,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1944,2026-05-15 14:08:11,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1945,2026-05-15 14:08:16,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1946,2026-05-15 14:08:21,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1947,2026-05-15 14:08:26,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1948,2026-05-15 14:08:31,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1949,2026-05-15 14:08:36,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1950,2026-05-15 14:08:41,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1951,2026-05-15 14:08:46,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1952,2026-05-15 14:08:51,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1953,2026-05-15 14:08:56,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1954,2026-05-15 14:09:01,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1955,2026-05-15 14:09:06,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1956,2026-05-15 14:09:10,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1957,2026-05-15 14:09:15,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1958,2026-05-15 14:09:20,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1959,2026-05-15 14:09:25,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1960,2026-05-15 14:09:30,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1961,2026-05-15 14:09:35,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1962,2026-05-15 14:09:40,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1963,2026-05-15 14:09:45,93.3,28.8,260,647,645,5.5,1432,0.689125,Sangat Subur
1964,2026-05-15 14:09:50,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1965,2026-05-15 14:09:55,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1966,2026-05-15 14:10:00,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1967,2026-05-15 14:10:05,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1968,2026-05-15 14:10:10,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1969,2026-05-15 14:10:15,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1970,2026-05-15 14:10:20,93.3,28.8,261,649,646,5.5,1435,0.689465,Sangat Subur
1971,2026-05-15 14:10:24,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1972,2026-05-15 14:10:29,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1973,2026-05-15 14:10:34,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1974,2026-05-15 14:10:39,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1975,2026-05-15 14:10:43,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1976,2026-05-15 14:10:48,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1977,2026-05-15 14:10:53,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1978,2026-05-15 14:10:58,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1979,2026-05-15 14:11:03,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1980,2026-05-15 14:11:07,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1981,2026-05-15 14:11:12,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1982,2026-05-15 14:11:17,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1983,2026-05-15 14:11:22,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1984,2026-05-15 14:11:26,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1985,2026-05-15 14:11:32,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1986,2026-05-15 14:11:37,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1987,2026-05-15 14:11:42,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1988,2026-05-15 14:11:47,93.3,28.8,259,646,643,5.5,1429,0.688784,Sangat Subur
1989,2026-05-15 14:11:51,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1990,2026-05-15 14:11:56,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1991,2026-05-15 14:12:01,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1992,2026-05-15 14:12:06,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1993,2026-05-15 14:12:11,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1994,2026-05-15 14:12:16,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1995,2026-05-15 14:12:21,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1996,2026-05-15 14:12:26,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
1997,2026-05-15 14:12:31,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1998,2026-05-15 14:12:36,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
1999,2026-05-15 14:12:43,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2000,2026-05-15 14:12:48,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2001,2026-05-15 14:12:53,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2002,2026-05-15 14:12:57,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2003,2026-05-15 14:13:02,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2004,2026-05-15 14:13:07,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2005,2026-05-15 14:13:12,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2006,2026-05-15 14:13:18,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2007,2026-05-15 14:13:23,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2008,2026-05-15 14:13:28,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2009,2026-05-15 14:13:33,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2010,2026-05-15 14:13:38,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2011,2026-05-15 14:13:43,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2012,2026-05-15 14:13:48,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2013,2026-05-15 14:13:53,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2014,2026-05-15 14:13:58,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2015,2026-05-15 14:14:03,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2016,2026-05-15 14:14:07,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2017,2026-05-15 14:14:12,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2018,2026-05-15 14:14:17,93.3,28.8,257,641,638,5.5,1418,0.688103,Sangat Subur
2019,2026-05-15 14:14:22,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2020,2026-05-15 14:14:27,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2021,2026-05-15 14:14:32,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2022,2026-05-15 14:14:37,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2023,2026-05-15 14:14:42,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2024,2026-05-15 14:14:47,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2025,2026-05-15 14:14:52,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2026,2026-05-15 14:14:56,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2027,2026-05-15 14:15:01,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2028,2026-05-15 14:15:06,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2029,2026-05-15 14:15:11,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2030,2026-05-15 14:15:16,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2031,2026-05-15 14:15:21,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2032,2026-05-15 14:15:26,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2033,2026-05-15 14:15:31,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2034,2026-05-15 14:15:36,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2035,2026-05-15 14:15:41,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2036,2026-05-15 14:15:46,93.3,28.8,259,644,642,5.5,1426,0.688784,Sangat Subur
2037,2026-05-15 14:15:50,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2038,2026-05-15 14:15:55,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2039,2026-05-15 14:16:00,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2040,2026-05-15 14:16:05,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2041,2026-05-15 14:16:10,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2042,2026-05-15 14:16:15,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2043,2026-05-15 14:16:20,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2044,2026-05-15 14:16:25,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2045,2026-05-15 14:16:30,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2046,2026-05-15 14:16:35,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2047,2026-05-15 14:16:40,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2048,2026-05-15 14:16:44,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2049,2026-05-15 14:16:49,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2050,2026-05-15 14:16:54,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2051,2026-05-15 14:16:59,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2052,2026-05-15 14:17:04,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2053,2026-05-15 14:17:09,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2054,2026-05-15 14:17:14,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2055,2026-05-15 14:17:19,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2056,2026-05-15 14:17:24,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2057,2026-05-15 14:17:29,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2058,2026-05-15 14:17:34,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2059,2026-05-15 14:17:39,93.3,28.8,258,644,641,5.5,1424,0.688443,Sangat Subur
2060,2026-05-15 14:17:44,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2061,2026-05-15 14:17:49,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2062,2026-05-15 14:17:54,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2063,2026-05-15 14:17:59,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2064,2026-05-15 14:18:04,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2065,2026-05-15 14:18:09,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2066,2026-05-15 14:18:14,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2067,2026-05-15 14:18:18,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2068,2026-05-15 14:18:24,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2069,2026-05-15 14:18:29,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2070,2026-05-15 14:18:34,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2071,2026-05-15 14:18:39,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2072,2026-05-15 14:18:44,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2073,2026-05-15 14:18:49,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2074,2026-05-15 14:18:54,93.3,28.8,258,642,639,5.5,1421,0.688443,Sangat Subur
2075,2026-05-15 14:18:59,91.8,28.8,237,595,592,5.5,1323,0.681293,Sangat Subur
2077,2026-05-15 14:35:01.951212,100.0,34.9,15,81,74,6.6,258,0.569248,Subur
2078,2026-05-15 14:35:01.951212,100.0,34.9,15,82,75,6.6,260,0.569248,Subur
2079,2026-05-15 14:35:08.027422,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2080,2026-05-15 14:35:14.489863,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2081,2026-05-15 14:35:20.457156,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2082,2026-05-15 14:35:27.150673,100.0,35.0,16,83,76,6.5,262,0.572902,Kurang Subur
2083,2026-05-15 14:35:33.460008,100.0,35.0,16,83,75,6.5,261,0.572902,Kurang Subur
2084,2026-05-15 14:35:39.887757,100.0,35.0,16,83,76,6.5,262,0.572902,Kurang Subur
2085,2026-05-15 14:35:46.199941,100.0,35.0,16,83,76,6.5,262,0.572902,Kurang Subur
2086,2026-05-15 14:35:52.289218,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2087,2026-05-15 14:35:58.559152,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2088,2026-05-15 14:36:05.021628,100.0,35.0,15,82,75,6.5,260,0.572562,Kurang Subur
2089,2026-05-15 14:36:11.321354,100.0,35.0,16,83,75,6.6,261,0.569589,Subur
2090,2026-05-15 14:36:17.455544,100.0,35.0,16,83,75,6.6,261,0.569589,Subur
2091,2026-05-15 14:36:23.442525,100.0,35.0,16,83,75,6.7,261,0.566275,Subur
