N,P,K,pH,EC,OC
1.7592614549221994,-0.021446843568234952,1.7967154784024966,0.5662598407946869,-0.9607488766623921,-0.0007493964452744652
-0.5154341592060323,-0.3184830305181237,0.41323304806708516,0.36808578635073247,1.2306582600725622,-0.1407182998565535
0.867477378928745,2.1446324274201847,-1.1421614002389988,-0.325523404203112,-0.8900583238644902,0.27918841037728365
0.9450238203194802,-0.3184830305181237,-0.5363761940566293,-0.10753194431476058,1.0892771544767585,0.48375834613223
0.867477378928745,-0.2910643055689032,-0.3644641760859568,-0.22643637698113295,0.3116810736998394,0.1392195069660046
1.2681339927808768,3.7486278369495842,-0.6264253463269814,-0.28588859331432004,0.5237527320935448,-0.45295662285094523
-0.11477754535390057,-0.33219239299273395,-0.446327041786277,-0.008444917092783303,0.24099052090193757,-0.5606250100903907
1.436151282460803,-0.19966855573816825,0.8471062362787822,0.5662598407946869,-1.5969638518435076,-0.3560550743354444
0.4538963581781574,-0.2819247305858297,-0.27441502381560456,-0.22643637698113295,1.5134204712641695,-0.011516235169219017
0.4538963581781574,0.05166975629635304,0.8471062362787822,3.9352187663419267,-0.8900583238644902,-0.45295662285094523
-0.19232398674463574,-0.3093434555350502,0.41323304806708516,-0.2660711878699249,-0.8193677710665884,-0.19455249347627623
-1.0065616213473552,-0.2819247305858297,0.5851450660377576,-0.9596803784237676,-1.3142016406519006,0.06385163589839285
1.345680434171612,-0.2682153681112195,2.2305886666141936,0.7644338952386432,-0.6779866654707848,-0.03304991261710812
-0.19232398674463574,-0.3413319679758075,-0.446327041786277,0.16991173190677614,0.5237527320935448,0.6990951206111209
1.345680434171612,0.010541668872522267,-0.9702493822683264,0.7644338952386432,-0.8193677710665884,0.17152002313783826
0.13078618571676082,-0.33219239299273395,1.6248034604318242,0.7644338952386432,0.6651338376893484,0.17152002313783826
0.5443672064673484,-0.3184830305181237,-0.5363761940566293,-0.0678971334259686,0.3823716264977412,-0.5606250100903907
1.5912441652422733,5.051017272037558,0.24132103009641273,1.1607820041265524,0.17029996810403575,-0.11918462240866443
-2.699658925045073,-0.3184830305181237,-0.3644641760859568,-0.22643637698113295,-0.4659150070770798,0.3222557652730619
-0.5154341592060323,-0.3093434555350502,-0.27441502381560456,-0.008444917092783303,0.5237527320935448,-0.3560550743354444
-2.5445660422636025,-0.2910643055689032,-0.3644641760859568,0.16991173190677614,1.3720393656683658,0.5914267333716753
0.5443672064673484,-0.17224983078894776,-0.19255215811528437,-0.325523404203112,0.5944432848914466,-0.4098892679551671
-0.8385443316674289,3.5475571873219667,1.6248034604318242,-0.2660711878699249,2.008254340849481,-0.24838668709599893
-1.484764676590222,-0.350471542958881,0.5851450660377576,-0.16698416064794763,-0.1831527958854725,-0.2591535258199435
-0.5154341592060323,-0.3093434555350502,-0.9702493822683264,0.24918135368435831,0.8772054960830539,-0.38835559050727797
0.9450238203194802,-0.2910643055689032,0.06940901212574029,1.557130113014465,0.7358243904872502,-0.5606250100903907
-0.5154341592060323,-0.3184830305181237,-1.232210552509351,0.2095465427955681,0.5237527320935448,-0.5606250100903907
0.4538963581781574,-0.2819247305858297,1.7148526127021764,-0.6227844858690438,0.9478960488809557,0.27918841037728365
-0.4378877178152971,-0.22251749319585198,1.886764630672849,0.5662598407946869,-0.39522445427917796,-0.45295662285094523
-0.26987042813537093,0.028820818838669285,0.41323304806708516,-0.6227844858690438,0.3116810736998394,-0.17301881602838712
-0.5929806005967675,-0.4098787803488587,-1.1421614002389988,-0.14716675520355077,1.5134204712641695,0.17152002313783826
1.1905875513901416,-0.2910643055689032,0.5032822003374374,-0.028262322537178405,1.301348812870464,-0.08688410623683077
1.2681339927808768,-0.4190183553319322,-1.5760345884506959,-0.008444917092783303,-1.1728205350560972,0.48375834613223
1.345680434171612,-0.22251749319585198,1.0190182542494546,0.7644338952386432,-0.8193677710665884,-0.054583590064997224
0.867477378928745,-0.2910643055689032,1.1909302722201272,-0.20661897153673786,0.45306217929564296,-0.3560550743354444
0.6994600892488188,-0.03972599353438197,-0.020640140144611942,0.5662598407946869,0.3823716264977412,0.27918841037728365
0.22125703400595184,-0.3184830305181237,1.2809794244904793,-0.6426018913134389,0.7358243904872502,0.3868567976167291
0.9450238203194802,0.271019555890117,-0.7983373642976539,0.2095465427955681,0.9478960488809557,-0.24838668709599893
-0.8385443316674289,-0.240796643161999,1.7967154784024966,-0.08771453887036547,-1.455582746247704,0.0530847971744483
1.345680434171612,-0.350471542958881,2.574412702555539,-0.028262322537178405,-0.8193677710665884,-0.4098892679551671
0.6994600892488188,-0.1905289807550947,-0.7082882120273016,-1.0191325947569547,1.5841110240620713,0.3868567976167291
-0.6705270419875027,-0.2819247305858297,-0.19255215811528437,0.16991173190677614,-0.8900583238644902,-0.5067908164706679
